noun,concreteness,adjective,denotation,phrase,frequency_dep,frequency_seq
pretzel,concrete,fabricated,privative,fabricated pretzel,0.0,0.0
pretzel,concrete,fake,privative,fake pretzel,0.0,0.0
pretzel,concrete,false,privative,false pretzel,0.0,0.0
pretzel,concrete,fictional,privative,fictional pretzel,0.0,0.0
pretzel,concrete,fictitious,privative,fictitious pretzel,0.0,0.0
pretzel,concrete,former,privative,former pretzel,0.0,0.0
pretzel,concrete,hypothetical,privative,hypothetical pretzel,0.0,0.0
pretzel,concrete,imaginary,privative,imaginary pretzel,0.0,0.0
pretzel,concrete,mock,privative,mock pretzel,0.0,0.0
pretzel,concrete,mythical,privative,mythical pretzel,0.0,0.0
pretzel,concrete,past,privative,past pretzel,0.0,0.0
pretzel,concrete,phony,privative,phony pretzel,0.0,0.0
pretzel,concrete,spurious,privative,spurious pretzel,0.0,0.0
pretzel,concrete,virtual,privative,virtual pretzel,0.0,0.0
mussel,concrete,actual,subsective,actual mussel,0.0,0.0
mussel,concrete,authentic,subsective,authentic mussel,0.0,0.0
mussel,concrete,average,subsective,average mussel,0.0,0.0
mussel,concrete,bad,subsective,bad mussel,0.0,0.0
mussel,concrete,current,subsective,current mussel,0.0,0.0
mussel,concrete,genuine,subsective,genuine mussel,0.0,0.0
mussel,concrete,good,subsective,good mussel,0.0,0.0
mussel,concrete,important,subsective,important mussel,0.0,0.0
mussel,concrete,new,subsective,new mussel,0.0,0.0
mussel,concrete,old,subsective,old mussel,0.0,0.0
mussel,concrete,perfect,subsective,perfect mussel,0.0,0.0
mussel,concrete,real,subsective,real mussel,0.0,0.0
mussel,concrete,special,subsective,special mussel,0.0,0.0
mussel,concrete,true,subsective,true mussel,0.0,0.0
mussel,concrete,typical,subsective,typical mussel,0.0,0.0
mussel,concrete,unique,subsective,unique mussel,0.0,0.0
mussel,concrete,artificial,privative,artificial mussel,0.0,0.0
mussel,concrete,counterfeit,privative,counterfeit mussel,0.0,0.0
mussel,concrete,fabricated,privative,fabricated mussel,0.0,0.0
mussel,concrete,fake,privative,fake mussel,0.0,0.0
mussel,concrete,false,privative,false mussel,0.0,0.0
mussel,concrete,fictional,privative,fictional mussel,0.0,0.0
mussel,concrete,fictitious,privative,fictitious mussel,0.0,0.0
mussel,concrete,former,privative,former mussel,0.0,0.0
mussel,concrete,hypothetical,privative,hypothetical mussel,0.0,0.0
mussel,concrete,imaginary,privative,imaginary mussel,0.0,0.0
mussel,concrete,mock,privative,mock mussel,0.0,0.0
mussel,concrete,mythical,privative,mythical mussel,0.0,0.0
mussel,concrete,past,privative,past mussel,0.0,0.0
mussel,concrete,phony,privative,phony mussel,0.0,0.0
mussel,concrete,spurious,privative,spurious mussel,0.0,0.0
mussel,concrete,virtual,privative,virtual mussel,0.0,0.0
pageant,concrete,actual,subsective,actual pageant,0.0,0.0
pageant,concrete,authentic,subsective,authentic pageant,0.0,0.0
pageant,concrete,average,subsective,average pageant,0.0,0.0
pageant,concrete,bad,subsective,bad pageant,0.0,0.0
pageant,concrete,current,subsective,current pageant,0.0,0.0
pageant,concrete,genuine,subsective,genuine pageant,0.0,0.0
pageant,concrete,good,subsective,good pageant,0.0,0.0
pageant,concrete,important,subsective,important pageant,0.0,0.0
pageant,concrete,new,subsective,new pageant,0.0,0.0
pageant,concrete,old,subsective,old pageant,0.0,0.0
pageant,concrete,perfect,subsective,perfect pageant,0.0,0.0
pageant,concrete,real,subsective,real pageant,0.0,0.0
pageant,concrete,special,subsective,special pageant,0.0,0.0
pageant,concrete,true,subsective,true pageant,0.0,0.0
pageant,concrete,typical,subsective,typical pageant,0.0,0.0
pageant,concrete,unique,subsective,unique pageant,0.0,0.0
pageant,concrete,artificial,privative,artificial pageant,0.0,0.0
pageant,concrete,counterfeit,privative,counterfeit pageant,0.0,0.0
pageant,concrete,fabricated,privative,fabricated pageant,0.0,0.0
pageant,concrete,fake,privative,fake pageant,0.0,0.0
pageant,concrete,false,privative,false pageant,0.0,0.0
pageant,concrete,fictional,privative,fictional pageant,0.0,0.0
pageant,concrete,fictitious,privative,fictitious pageant,0.0,0.0
pageant,concrete,former,privative,former pageant,0.0,0.0
pageant,concrete,hypothetical,privative,hypothetical pageant,0.0,0.0
pageant,concrete,imaginary,privative,imaginary pageant,0.0,0.0
pageant,concrete,mock,privative,mock pageant,0.0,0.0
pageant,concrete,mythical,privative,mythical pageant,0.0,0.0
pageant,concrete,past,privative,past pageant,0.0,0.0
pageant,concrete,phony,privative,phony pageant,0.0,0.0
pageant,concrete,spurious,privative,spurious pageant,0.0,0.0
pageant,concrete,virtual,privative,virtual pageant,0.0,0.0
shroud,concrete,actual,subsective,actual shroud,0.0,0.0
shroud,concrete,authentic,subsective,authentic shroud,0.0,0.0
shroud,concrete,average,subsective,average shroud,0.0,0.0
shroud,concrete,bad,subsective,bad shroud,0.0,0.0
shroud,concrete,current,subsective,current shroud,0.0,0.0
shroud,concrete,genuine,subsective,genuine shroud,0.0,0.0
shroud,concrete,good,subsective,good shroud,0.0,0.0
shroud,concrete,important,subsective,important shroud,0.0,0.0
shroud,concrete,new,subsective,new shroud,0.0,0.0
shroud,concrete,old,subsective,old shroud,0.0,0.0
shroud,concrete,perfect,subsective,perfect shroud,0.0,0.0
shroud,concrete,real,subsective,real shroud,0.0,0.0
shroud,concrete,special,subsective,special shroud,0.0,0.0
shroud,concrete,true,subsective,true shroud,0.0,0.0
shroud,concrete,typical,subsective,typical shroud,0.0,0.0
shroud,concrete,unique,subsective,unique shroud,0.0,0.0
shroud,concrete,artificial,privative,artificial shroud,0.0,0.0
shroud,concrete,counterfeit,privative,counterfeit shroud,0.0,0.0
shroud,concrete,fabricated,privative,fabricated shroud,0.0,0.0
shroud,concrete,fake,privative,fake shroud,0.0,0.0
shroud,concrete,false,privative,false shroud,0.0,0.0
shroud,concrete,fictional,privative,fictional shroud,0.0,0.0
shroud,concrete,fictitious,privative,fictitious shroud,0.0,0.0
shroud,concrete,former,privative,former shroud,0.0,0.0
shroud,concrete,hypothetical,privative,hypothetical shroud,0.0,0.0
shroud,concrete,imaginary,privative,imaginary shroud,0.0,0.0
shroud,concrete,mock,privative,mock shroud,0.0,0.0
shroud,concrete,mythical,privative,mythical shroud,0.0,0.0
shroud,concrete,past,privative,past shroud,0.0,0.0
shroud,concrete,phony,privative,phony shroud,0.0,0.0
shroud,concrete,spurious,privative,spurious shroud,0.0,0.0
shroud,concrete,virtual,privative,virtual shroud,0.0,0.0
archway,concrete,actual,subsective,actual archway,0.0,0.0
archway,concrete,authentic,subsective,authentic archway,0.0,0.0
archway,concrete,average,subsective,average archway,0.0,0.0
archway,concrete,bad,subsective,bad archway,0.0,0.0
archway,concrete,current,subsective,current archway,0.0,0.0
archway,concrete,genuine,subsective,genuine archway,0.0,0.0
archway,concrete,good,subsective,good archway,0.0,0.0
archway,concrete,important,subsective,important archway,0.0,0.0
archway,concrete,new,subsective,new archway,0.0,0.0
archway,concrete,old,subsective,old archway,0.0,0.0
archway,concrete,perfect,subsective,perfect archway,0.0,0.0
archway,concrete,real,subsective,real archway,0.0,0.0
archway,concrete,special,subsective,special archway,4.599569101245036e-11,4.6546339082731435e-11
archway,concrete,true,subsective,true archway,0.0,0.0
archway,concrete,typical,subsective,typical archway,5.303668202466074e-11,0.0
archway,concrete,unique,subsective,unique archway,2.5321431320428022e-11,1.5222406244933546e-11
archway,concrete,artificial,privative,artificial archway,2.0357689470079574e-11,1.0119301539452233e-11
archway,concrete,counterfeit,privative,counterfeit archway,0.0,0.0
archway,concrete,fabricated,privative,fabricated archway,0.0,0.0
archway,concrete,fake,privative,fake archway,1.7100344199997805e-11,0.0
archway,concrete,false,privative,false archway,0.0,0.0
archway,concrete,fictional,privative,fictional archway,0.0,0.0
archway,concrete,fictitious,privative,fictitious archway,0.0,0.0
archway,concrete,former,privative,former archway,8.695027829142934e-11,6.002376562350764e-11
archway,concrete,hypothetical,privative,hypothetical archway,0.0,0.0
archway,concrete,imaginary,privative,imaginary archway,0.0,0.0
archway,concrete,mock,privative,mock archway,0.0,0.0
archway,concrete,mythical,privative,mythical archway,0.0,0.0
archway,concrete,past,privative,past archway,0.0,0.0
archway,concrete,phony,privative,phony archway,0.0,0.0
archway,concrete,spurious,privative,spurious archway,0.0,0.0
archway,concrete,virtual,privative,virtual archway,0.0,0.0
mulch,concrete,actual,subsective,actual mulch,0.0,0.0
mulch,concrete,authentic,subsective,authentic mulch,0.0,0.0
mulch,concrete,average,subsective,average mulch,4.18861129783842e-11,3.152749249607357e-11
mulch,concrete,bad,subsective,bad mulch,3.019387993991079e-11,0.0
mulch,concrete,current,subsective,current mulch,0.0,0.0
mulch,concrete,genuine,subsective,genuine mulch,0.0,0.0
mulch,concrete,good,subsective,good mulch,1.572265752023642e-08,1.13412794094999e-08
mulch,concrete,important,subsective,important mulch,5.1836598105644044e-11,5.7857235454968874e-11
mulch,concrete,new,subsective,new mulch,1.4265345416966283e-09,1.2951292413473676e-09
mulch,concrete,old,subsective,old mulch,1.378487785989468e-09,1.1081978727129948e-09
mulch,concrete,perfect,subsective,perfect mulch,9.289784810627737e-10,6.214475350317794e-10
mulch,concrete,real,subsective,real mulch,7.322382637605158e-11,6.502992237486174e-11
mulch,concrete,special,subsective,special mulch,1.2367255365645386e-10,1.5301859052928036e-10
mulch,concrete,true,subsective,true mulch,6.077636314860992e-11,6.763786409608838e-11
mulch,concrete,typical,subsective,typical mulch,3.955498325688034e-11,0.0
mulch,concrete,unique,subsective,unique mulch,0.0,0.0
mulch,concrete,artificial,privative,artificial mulch,5.662117350462025e-10,6.896223245281519e-10
mulch,concrete,counterfeit,privative,counterfeit mulch,0.0,0.0
mulch,concrete,fabricated,privative,fabricated mulch,0.0,0.0
mulch,concrete,fake,privative,fake mulch,0.0,0.0
mulch,concrete,false,privative,false mulch,0.0,0.0
mulch,concrete,fictional,privative,fictional mulch,0.0,0.0
mulch,concrete,fictitious,privative,fictitious mulch,0.0,0.0
mulch,concrete,former,privative,former mulch,0.0,0.0
mulch,concrete,hypothetical,privative,hypothetical mulch,0.0,0.0
mulch,concrete,imaginary,privative,imaginary mulch,0.0,0.0
mulch,concrete,mock,privative,mock mulch,0.0,0.0
mulch,concrete,mythical,privative,mythical mulch,0.0,0.0
mulch,concrete,past,privative,past mulch,0.0,0.0
mulch,concrete,phony,privative,phony mulch,0.0,0.0
mulch,concrete,spurious,privative,spurious mulch,0.0,0.0
mulch,concrete,virtual,privative,virtual mulch,0.0,0.0
serum,concrete,actual,subsective,actual serum,2.9979246538868935e-10,1.396979698656723e-09
serum,concrete,authentic,subsective,authentic serum,3.818254543601076e-11,5.161284933675669e-11
serum,concrete,average,subsective,average serum,1.4232245433043789e-09,1.4049328007186922e-08
serum,concrete,bad,subsective,bad serum,1.4241260551829785e-10,1.3699398233196159e-10
serum,concrete,current,subsective,current serum,2.7758845331770635e-10,9.87487008438891e-10
serum,concrete,genuine,subsective,genuine serum,1.3094682904074417e-10,1.0943839639859072e-10
serum,concrete,good,subsective,good serum,2.3818621504072902e-09,1.9222373727644846e-09
serum,concrete,important,subsective,important serum,2.243845574287056e-10,6.641078142684316e-10
serum,concrete,new,subsective,new serum,8.044944273215615e-09,8.304727490017305e-09
serum,concrete,old,subsective,old serum,2.874607971620194e-09,1.761295907162285e-09
serum,concrete,perfect,subsective,perfect serum,2.2457722454889835e-10,8.864780449250852e-11
serum,concrete,real,subsective,real serum,1.1796850245425852e-10,1.260372651271378e-10
serum,concrete,special,subsective,special serum,2.2341177107874835e-09,2.033592340637996e-09
serum,concrete,true,subsective,true serum,2.1579826201073396e-09,2.613851766579319e-09
serum,concrete,typical,subsective,typical serum,3.907562568596058e-10,1.2628998379122557e-09
serum,concrete,unique,subsective,unique serum,8.780513842555139e-11,3.376592675234373e-10
serum,concrete,artificial,privative,artificial serum,2.1156978851951274e-09,2.0170676308037275e-09
serum,concrete,counterfeit,privative,counterfeit serum,0.0,0.0
serum,concrete,fabricated,privative,fabricated serum,0.0,0.0
serum,concrete,fake,privative,fake serum,2.392295344654079e-11,0.0
serum,concrete,false,privative,false serum,2.7257512289672336e-10,1.132959196241628e-10
serum,concrete,fictional,privative,fictional serum,0.0,0.0
serum,concrete,fictitious,privative,fictitious serum,0.0,0.0
serum,concrete,former,privative,former serum,0.0,0.0
serum,concrete,hypothetical,privative,hypothetical serum,0.0,0.0
serum,concrete,imaginary,privative,imaginary serum,0.0,0.0
serum,concrete,mock,privative,mock serum,0.0,0.0
serum,concrete,mythical,privative,mythical serum,0.0,0.0
serum,concrete,past,privative,past serum,0.0,0.0
serum,concrete,phony,privative,phony serum,0.0,0.0
serum,concrete,spurious,privative,spurious serum,0.0,0.0
serum,concrete,virtual,privative,virtual serum,0.0,0.0
satin,concrete,actual,subsective,actual satin,0.0,0.0
satin,concrete,authentic,subsective,authentic satin,0.0,0.0
satin,concrete,average,subsective,average satin,0.0,0.0
satin,concrete,bad,subsective,bad satin,0.0,0.0
satin,concrete,current,subsective,current satin,0.0,0.0
satin,concrete,genuine,subsective,genuine satin,0.0,0.0
satin,concrete,good,subsective,good satin,0.0,0.0
satin,concrete,important,subsective,important satin,0.0,0.0
satin,concrete,new,subsective,new satin,0.0,0.0
satin,concrete,old,subsective,old satin,0.0,0.0
satin,concrete,perfect,subsective,perfect satin,0.0,0.0
satin,concrete,real,subsective,real satin,0.0,0.0
satin,concrete,special,subsective,special satin,0.0,0.0
satin,concrete,true,subsective,true satin,0.0,0.0
satin,concrete,typical,subsective,typical satin,0.0,0.0
satin,concrete,unique,subsective,unique satin,0.0,0.0
satin,concrete,artificial,privative,artificial satin,0.0,0.0
satin,concrete,counterfeit,privative,counterfeit satin,0.0,0.0
satin,concrete,fabricated,privative,fabricated satin,0.0,0.0
satin,concrete,fake,privative,fake satin,0.0,0.0
satin,concrete,false,privative,false satin,0.0,0.0
satin,concrete,fictional,privative,fictional satin,0.0,0.0
satin,concrete,fictitious,privative,fictitious satin,0.0,0.0
satin,concrete,former,privative,former satin,0.0,0.0
satin,concrete,hypothetical,privative,hypothetical satin,0.0,0.0
satin,concrete,imaginary,privative,imaginary satin,0.0,0.0
satin,concrete,mock,privative,mock satin,0.0,0.0
satin,concrete,mythical,privative,mythical satin,0.0,0.0
satin,concrete,past,privative,past satin,0.0,0.0
satin,concrete,phony,privative,phony satin,0.0,0.0
satin,concrete,spurious,privative,spurious satin,0.0,0.0
satin,concrete,virtual,privative,virtual satin,0.0,0.0
grave,concrete,actual,subsective,actual grave,0.0,0.0
grave,concrete,authentic,subsective,authentic grave,0.0,0.0
grave,concrete,average,subsective,average grave,0.0,0.0
grave,concrete,bad,subsective,bad grave,0.0,0.0
grave,concrete,current,subsective,current grave,0.0,0.0
grave,concrete,genuine,subsective,genuine grave,0.0,0.0
grave,concrete,good,subsective,good grave,0.0,0.0
grave,concrete,important,subsective,important grave,0.0,0.0
grave,concrete,new,subsective,new grave,0.0,0.0
grave,concrete,old,subsective,old grave,0.0,0.0
grave,concrete,perfect,subsective,perfect grave,0.0,0.0
grave,concrete,real,subsective,real grave,0.0,0.0
grave,concrete,special,subsective,special grave,0.0,0.0
grave,concrete,true,subsective,true grave,0.0,0.0
grave,concrete,typical,subsective,typical grave,0.0,0.0
grave,concrete,unique,subsective,unique grave,0.0,0.0
grave,concrete,artificial,privative,artificial grave,0.0,0.0
grave,concrete,counterfeit,privative,counterfeit grave,0.0,0.0
grave,concrete,fabricated,privative,fabricated grave,0.0,0.0
grave,concrete,fake,privative,fake grave,0.0,0.0
grave,concrete,false,privative,false grave,0.0,0.0
grave,concrete,fictional,privative,fictional grave,0.0,0.0
grave,concrete,fictitious,privative,fictitious grave,0.0,0.0
grave,concrete,former,privative,former grave,0.0,0.0
grave,concrete,hypothetical,privative,hypothetical grave,0.0,0.0
grave,concrete,imaginary,privative,imaginary grave,0.0,0.0
grave,concrete,mock,privative,mock grave,0.0,0.0
grave,concrete,mythical,privative,mythical grave,0.0,0.0
grave,concrete,past,privative,past grave,0.0,0.0
grave,concrete,phony,privative,phony grave,0.0,0.0
grave,concrete,spurious,privative,spurious grave,0.0,0.0
grave,concrete,virtual,privative,virtual grave,0.0,0.0
pendant,concrete,actual,subsective,actual pendant,0.0,0.0
pendant,concrete,authentic,subsective,authentic pendant,0.0,0.0
pendant,concrete,average,subsective,average pendant,0.0,0.0
pendant,concrete,bad,subsective,bad pendant,0.0,0.0
pendant,concrete,current,subsective,current pendant,0.0,0.0
pendant,concrete,genuine,subsective,genuine pendant,0.0,0.0
pendant,concrete,good,subsective,good pendant,0.0,0.0
pendant,concrete,important,subsective,important pendant,0.0,0.0
pendant,concrete,new,subsective,new pendant,0.0,0.0
pendant,concrete,old,subsective,old pendant,0.0,0.0
pendant,concrete,perfect,subsective,perfect pendant,0.0,0.0
pendant,concrete,real,subsective,real pendant,0.0,0.0
pendant,concrete,special,subsective,special pendant,0.0,0.0
pendant,concrete,true,subsective,true pendant,0.0,0.0
pendant,concrete,typical,subsective,typical pendant,0.0,0.0
pendant,concrete,unique,subsective,unique pendant,0.0,0.0
pendant,concrete,artificial,privative,artificial pendant,0.0,0.0
pendant,concrete,counterfeit,privative,counterfeit pendant,0.0,0.0
pendant,concrete,fabricated,privative,fabricated pendant,0.0,0.0
pendant,concrete,fake,privative,fake pendant,0.0,0.0
pendant,concrete,false,privative,false pendant,0.0,0.0
pendant,concrete,fictional,privative,fictional pendant,0.0,0.0
pendant,concrete,fictitious,privative,fictitious pendant,0.0,0.0
pendant,concrete,former,privative,former pendant,0.0,0.0
pendant,concrete,hypothetical,privative,hypothetical pendant,0.0,0.0
pendant,concrete,imaginary,privative,imaginary pendant,0.0,0.0
pendant,concrete,mock,privative,mock pendant,0.0,0.0
pendant,concrete,mythical,privative,mythical pendant,0.0,0.0
pendant,concrete,past,privative,past pendant,0.0,0.0
pendant,concrete,phony,privative,phony pendant,0.0,0.0
pendant,concrete,spurious,privative,spurious pendant,0.0,0.0
pendant,concrete,virtual,privative,virtual pendant,0.0,0.0
dragon,concrete,actual,subsective,actual dragon,0.0,0.0
dragon,concrete,authentic,subsective,authentic dragon,0.0,0.0
dragon,concrete,average,subsective,average dragon,0.0,0.0
dragon,concrete,bad,subsective,bad dragon,0.0,0.0
dragon,concrete,current,subsective,current dragon,0.0,0.0
dragon,concrete,genuine,subsective,genuine dragon,0.0,0.0
dragon,concrete,good,subsective,good dragon,0.0,0.0
dragon,concrete,important,subsective,important dragon,0.0,0.0
dragon,concrete,new,subsective,new dragon,0.0,0.0
dragon,concrete,old,subsective,old dragon,0.0,0.0
dragon,concrete,perfect,subsective,perfect dragon,0.0,0.0
dragon,concrete,real,subsective,real dragon,0.0,0.0
dragon,concrete,special,subsective,special dragon,0.0,0.0
dragon,concrete,true,subsective,true dragon,0.0,0.0
dragon,concrete,typical,subsective,typical dragon,0.0,0.0
dragon,concrete,unique,subsective,unique dragon,0.0,0.0
dragon,concrete,artificial,privative,artificial dragon,0.0,0.0
dragon,concrete,counterfeit,privative,counterfeit dragon,0.0,0.0
dragon,concrete,fabricated,privative,fabricated dragon,0.0,0.0
dragon,concrete,fake,privative,fake dragon,0.0,0.0
dragon,concrete,false,privative,false dragon,0.0,0.0
dragon,concrete,fictional,privative,fictional dragon,0.0,0.0
dragon,concrete,fictitious,privative,fictitious dragon,0.0,0.0
dragon,concrete,former,privative,former dragon,0.0,0.0
dragon,concrete,hypothetical,privative,hypothetical dragon,0.0,0.0
dragon,concrete,imaginary,privative,imaginary dragon,0.0,0.0
dragon,concrete,mock,privative,mock dragon,0.0,0.0
dragon,concrete,mythical,privative,mythical dragon,0.0,0.0
dragon,concrete,past,privative,past dragon,0.0,0.0
dragon,concrete,phony,privative,phony dragon,0.0,0.0
dragon,concrete,spurious,privative,spurious dragon,0.0,0.0
dragon,concrete,virtual,privative,virtual dragon,0.0,0.0
gecko,concrete,actual,subsective,actual gecko,0.0,0.0
gecko,concrete,authentic,subsective,authentic gecko,0.0,0.0
gecko,concrete,average,subsective,average gecko,0.0,0.0
gecko,concrete,bad,subsective,bad gecko,0.0,0.0
gecko,concrete,current,subsective,current gecko,0.0,0.0
gecko,concrete,genuine,subsective,genuine gecko,0.0,0.0
gecko,concrete,good,subsective,good gecko,0.0,0.0
gecko,concrete,important,subsective,important gecko,0.0,0.0
gecko,concrete,new,subsective,new gecko,0.0,0.0
gecko,concrete,old,subsective,old gecko,0.0,0.0
gecko,concrete,perfect,subsective,perfect gecko,0.0,0.0
gecko,concrete,real,subsective,real gecko,0.0,0.0
gecko,concrete,special,subsective,special gecko,0.0,0.0
gecko,concrete,true,subsective,true gecko,0.0,0.0
gecko,concrete,typical,subsective,typical gecko,0.0,0.0
gecko,concrete,unique,subsective,unique gecko,0.0,0.0
gecko,concrete,artificial,privative,artificial gecko,0.0,0.0
gecko,concrete,counterfeit,privative,counterfeit gecko,0.0,0.0
gecko,concrete,fabricated,privative,fabricated gecko,0.0,0.0
gecko,concrete,fake,privative,fake gecko,0.0,0.0
gecko,concrete,false,privative,false gecko,0.0,0.0
gecko,concrete,fictional,privative,fictional gecko,0.0,0.0
gecko,concrete,fictitious,privative,fictitious gecko,0.0,0.0
gecko,concrete,former,privative,former gecko,0.0,0.0
gecko,concrete,hypothetical,privative,hypothetical gecko,0.0,0.0
gecko,concrete,imaginary,privative,imaginary gecko,0.0,0.0
gecko,concrete,mock,privative,mock gecko,0.0,0.0
gecko,concrete,mythical,privative,mythical gecko,0.0,0.0
gecko,concrete,past,privative,past gecko,0.0,0.0
gecko,concrete,phony,privative,phony gecko,0.0,0.0
gecko,concrete,spurious,privative,spurious gecko,0.0,0.0
gecko,concrete,virtual,privative,virtual gecko,0.0,0.0
crypt,concrete,actual,subsective,actual crypt,0.0,0.0
crypt,concrete,authentic,subsective,authentic crypt,0.0,0.0
crypt,concrete,average,subsective,average crypt,0.0,0.0
crypt,concrete,bad,subsective,bad crypt,0.0,0.0
crypt,concrete,current,subsective,current crypt,0.0,0.0
crypt,concrete,genuine,subsective,genuine crypt,0.0,0.0
crypt,concrete,good,subsective,good crypt,0.0,0.0
crypt,concrete,important,subsective,important crypt,0.0,0.0
crypt,concrete,new,subsective,new crypt,0.0,0.0
crypt,concrete,old,subsective,old crypt,0.0,0.0
crypt,concrete,perfect,subsective,perfect crypt,0.0,0.0
crypt,concrete,real,subsective,real crypt,0.0,0.0
crypt,concrete,special,subsective,special crypt,0.0,0.0
crypt,concrete,true,subsective,true crypt,0.0,0.0
crypt,concrete,typical,subsective,typical crypt,0.0,0.0
crypt,concrete,unique,subsective,unique crypt,0.0,0.0
crypt,concrete,artificial,privative,artificial crypt,0.0,0.0
crypt,concrete,counterfeit,privative,counterfeit crypt,0.0,0.0
crypt,concrete,fabricated,privative,fabricated crypt,0.0,0.0
crypt,concrete,fake,privative,fake crypt,0.0,0.0
crypt,concrete,false,privative,false crypt,0.0,0.0
crypt,concrete,fictional,privative,fictional crypt,0.0,0.0
crypt,concrete,fictitious,privative,fictitious crypt,0.0,0.0
crypt,concrete,former,privative,former crypt,0.0,0.0
crypt,concrete,hypothetical,privative,hypothetical crypt,0.0,0.0
crypt,concrete,imaginary,privative,imaginary crypt,0.0,0.0
crypt,concrete,mock,privative,mock crypt,0.0,0.0
crypt,concrete,mythical,privative,mythical crypt,0.0,0.0
crypt,concrete,past,privative,past crypt,0.0,0.0
crypt,concrete,phony,privative,phony crypt,0.0,0.0
crypt,concrete,spurious,privative,spurious crypt,0.0,0.0
crypt,concrete,virtual,privative,virtual crypt,0.0,0.0
rotator,concrete,actual,subsective,actual rotator,0.0,0.0
rotator,concrete,authentic,subsective,authentic rotator,0.0,0.0
rotator,concrete,average,subsective,average rotator,0.0,0.0
rotator,concrete,bad,subsective,bad rotator,0.0,0.0
rotator,concrete,current,subsective,current rotator,0.0,0.0
rotator,concrete,genuine,subsective,genuine rotator,0.0,0.0
rotator,concrete,good,subsective,good rotator,0.0,0.0
rotator,concrete,important,subsective,important rotator,0.0,0.0
rotator,concrete,new,subsective,new rotator,0.0,0.0
rotator,concrete,old,subsective,old rotator,0.0,0.0
rotator,concrete,perfect,subsective,perfect rotator,0.0,0.0
rotator,concrete,real,subsective,real rotator,0.0,0.0
rotator,concrete,special,subsective,special rotator,0.0,0.0
rotator,concrete,true,subsective,true rotator,0.0,0.0
rotator,concrete,typical,subsective,typical rotator,0.0,0.0
rotator,concrete,unique,subsective,unique rotator,0.0,0.0
rotator,concrete,artificial,privative,artificial rotator,0.0,0.0
rotator,concrete,counterfeit,privative,counterfeit rotator,0.0,0.0
rotator,concrete,fabricated,privative,fabricated rotator,0.0,0.0
rotator,concrete,fake,privative,fake rotator,0.0,0.0
rotator,concrete,false,privative,false rotator,0.0,0.0
rotator,concrete,fictional,privative,fictional rotator,0.0,0.0
rotator,concrete,fictitious,privative,fictitious rotator,0.0,0.0
rotator,concrete,former,privative,former rotator,0.0,0.0
rotator,concrete,hypothetical,privative,hypothetical rotator,0.0,0.0
rotator,concrete,imaginary,privative,imaginary rotator,0.0,0.0
rotator,concrete,mock,privative,mock rotator,0.0,0.0
rotator,concrete,mythical,privative,mythical rotator,0.0,0.0
rotator,concrete,past,privative,past rotator,0.0,0.0
rotator,concrete,phony,privative,phony rotator,0.0,0.0
rotator,concrete,spurious,privative,spurious rotator,0.0,0.0
rotator,concrete,virtual,privative,virtual rotator,0.0,0.0
shrew,concrete,actual,subsective,actual shrew,0.0,0.0
shrew,concrete,authentic,subsective,authentic shrew,0.0,0.0
shrew,concrete,average,subsective,average shrew,0.0,0.0
shrew,concrete,bad,subsective,bad shrew,0.0,0.0
shrew,concrete,current,subsective,current shrew,0.0,0.0
shrew,concrete,genuine,subsective,genuine shrew,0.0,0.0
shrew,concrete,good,subsective,good shrew,0.0,0.0
shrew,concrete,important,subsective,important shrew,0.0,0.0
shrew,concrete,new,subsective,new shrew,0.0,0.0
shrew,concrete,old,subsective,old shrew,0.0,0.0
shrew,concrete,perfect,subsective,perfect shrew,0.0,0.0
shrew,concrete,real,subsective,real shrew,0.0,0.0
shrew,concrete,special,subsective,special shrew,0.0,0.0
shrew,concrete,true,subsective,true shrew,0.0,0.0
shrew,concrete,typical,subsective,typical shrew,0.0,0.0
shrew,concrete,unique,subsective,unique shrew,0.0,0.0
shrew,concrete,artificial,privative,artificial shrew,0.0,0.0
shrew,concrete,counterfeit,privative,counterfeit shrew,0.0,0.0
shrew,concrete,fabricated,privative,fabricated shrew,0.0,0.0
shrew,concrete,fake,privative,fake shrew,0.0,0.0
shrew,concrete,false,privative,false shrew,0.0,0.0
shrew,concrete,fictional,privative,fictional shrew,0.0,0.0
shrew,concrete,fictitious,privative,fictitious shrew,0.0,0.0
shrew,concrete,former,privative,former shrew,0.0,0.0
shrew,concrete,hypothetical,privative,hypothetical shrew,0.0,0.0
shrew,concrete,imaginary,privative,imaginary shrew,0.0,0.0
shrew,concrete,mock,privative,mock shrew,0.0,0.0
shrew,concrete,mythical,privative,mythical shrew,0.0,0.0
shrew,concrete,past,privative,past shrew,0.0,0.0
shrew,concrete,phony,privative,phony shrew,0.0,0.0
shrew,concrete,spurious,privative,spurious shrew,0.0,0.0
shrew,concrete,virtual,privative,virtual shrew,0.0,0.0
wink,concrete,actual,subsective,actual wink,0.0,0.0
wink,concrete,authentic,subsective,authentic wink,0.0,0.0
wink,concrete,average,subsective,average wink,0.0,0.0
wink,concrete,bad,subsective,bad wink,0.0,0.0
wink,concrete,current,subsective,current wink,0.0,0.0
wink,concrete,genuine,subsective,genuine wink,0.0,0.0
wink,concrete,good,subsective,good wink,0.0,0.0
wink,concrete,important,subsective,important wink,0.0,0.0
wink,concrete,new,subsective,new wink,0.0,0.0
wink,concrete,old,subsective,old wink,0.0,0.0
