Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-koj1,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
6,1690207645860,24/07/2023 14:07:25,1690211245860,1,24/07/2023 16:07:25,135241,8,questionnaire-qh5e,,30836420,BLIND,9155701,,complete,,64be938d9b5908598a923888,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x837,,Consent form,2,A,Page 1,11q6dt,1,,response,sharing-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
7,1690207645861,24/07/2023 14:07:25,1690211245861,1,24/07/2023 16:07:25,135241,8,questionnaire-qh5e,,30836420,BLIND,9155701,,complete,,64be938d9b5908598a923888,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x837,,Consent form,2,A,Page 1,11q6dt,1,,response,participation-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
8,1690207645861,24/07/2023 14:07:25,1690211245861,1,24/07/2023 16:07:25,135241,8,questionnaire-qh5e,,30836420,BLIND,9155701,,complete,,64be938d9b5908598a923888,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x837,,Consent form,2,A,,,,,5,,END,,,,,
1,1690207717493,24/07/2023 14:08:37,1690211317493,1,24/07/2023 16:08:37,135241,8,questionnaire-qh5e,,30836456,BLIND,9155708,,complete,,64be93e0bad6ad19b149f25d,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1537x725,1536x718,,Consent form,2,A,,,,,5,,BEGIN,,,,,
2,1690207724635,24/07/2023 14:08:44,1690211324635,1,24/07/2023 16:08:44,135241,8,questionnaire-qh5e,,30836456,BLIND,9155708,,complete,,64be93e0bad6ad19b149f25d,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1537x725,1536x718,,Consent form,2,A,Page 1,11q6dt,1,,response,read-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
3,1690207724635,24/07/2023 14:08:44,1690211324635,1,24/07/2023 16:08:44,135241,8,questionnaire-qh5e,,30836456,BLIND,9155708,,complete,,64be93e0bad6ad19b149f25d,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1537x725,1536x718,,Consent form,2,A,Page 1,11q6dt,1,,response,email-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
4,1690207724635,24/07/2023 14:08:44,1690211324635,1,24/07/2023 16:08:44,135241,8,questionnaire-qh5e,,30836456,BLIND,9155708,,complete,,64be93e0bad6ad19b149f25d,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1537x725,1536x718,,Consent form,2,A,Page 1,11q6dt,1,,response,withdraw-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
5,1690207724635,24/07/2023 14:08:44,1690211324635,1,24/07/2023 16:08:44,135241,8,questionnaire-qh5e,,30836456,BLIND,9155708,,complete,,64be93e0bad6ad19b149f25d,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1537x725,1536x718,,Consent form,2,A,Page 1,11q6dt,1,,response,access-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
6,1690207724635,24/07/2023 14:08:44,1690211324635,1,24/07/2023 16:08:44,135241,8,questionnaire-qh5e,,30836456,BLIND,9155708,,complete,,64be93e0bad6ad19b149f25d,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1537x725,1536x718,,Consent form,2,A,Page 1,11q6dt,1,,response,sharing-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
7,1690207724635,24/07/2023 14:08:44,1690211324635,1,24/07/2023 16:08:44,135241,8,questionnaire-qh5e,,30836456,BLIND,9155708,,complete,,64be93e0bad6ad19b149f25d,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1537x725,1536x718,,Consent form,2,A,Page 1,11q6dt,1,,response,participation-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
8,1690207724635,24/07/2023 14:08:44,1690211324635,1,24/07/2023 16:08:44,135241,8,questionnaire-qh5e,,30836456,BLIND,9155708,,complete,,64be93e0bad6ad19b149f25d,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1537x725,1536x718,,Consent form,2,A,,,,,5,,END,,,,,
1,1690207785791,24/07/2023 14:09:45,1690211385791,1,24/07/2023 16:09:45,135241,8,questionnaire-qh5e,,30836499,BLIND,9155719,,complete,,64be94237951d2ff40de6461,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1440x900,1289x709,,Consent form,2,A,,,,,5,,BEGIN,,,,,
2,1690207854663,24/07/2023 14:10:54,1690211454663,1,24/07/2023 16:10:54,135241,8,questionnaire-qh5e,,30836499,BLIND,9155719,,complete,,64be94237951d2ff40de6461,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1440x900,1289x709,,Consent form,2,A,Page 1,11q6dt,1,,response,read-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
3,1690207854663,24/07/2023 14:10:54,1690211454663,1,24/07/2023 16:10:54,135241,8,questionnaire-qh5e,,30836499,BLIND,9155719,,complete,,64be94237951d2ff40de6461,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1440x900,1289x709,,Consent form,2,A,Page 1,11q6dt,1,,response,email-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
4,1690207854663,24/07/2023 14:10:54,1690211454663,1,24/07/2023 16:10:54,135241,8,questionnaire-qh5e,,30836499,BLIND,9155719,,complete,,64be94237951d2ff40de6461,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1440x900,1289x709,,Consent form,2,A,Page 1,11q6dt,1,,response,withdraw-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
5,1690207854663,24/07/2023 14:10:54,1690211454663,1,24/07/2023 16:10:54,135241,8,questionnaire-qh5e,,30836499,BLIND,9155719,,complete,,64be94237951d2ff40de6461,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1440x900,1289x709,,Consent form,2,A,Page 1,11q6dt,1,,response,access-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
6,1690207854664,24/07/2023 14:10:54,1690211454664,1,24/07/2023 16:10:54,135241,8,questionnaire-qh5e,,30836499,BLIND,9155719,,complete,,64be94237951d2ff40de6461,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1440x900,1289x709,,Consent form,2,A,Page 1,11q6dt,1,,response,sharing-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
7,1690207854664,24/07/2023 14:10:54,1690211454664,1,24/07/2023 16:10:54,135241,8,questionnaire-qh5e,,30836499,BLIND,9155719,,complete,,64be94237951d2ff40de6461,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1440x900,1289x709,,Consent form,2,A,Page 1,11q6dt,1,,response,participation-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
8,1690207854664,24/07/2023 14:10:54,1690211454664,1,24/07/2023 16:10:54,135241,8,questionnaire-qh5e,,30836499,BLIND,9155719,,complete,,64be94237951d2ff40de6461,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1440x900,1289x709,,Consent form,2,A,,,,,5,,END,,,,,
1,1690207923503,24/07/2023 14:12:03,1690211523503,1,24/07/2023 16:12:03,135241,8,questionnaire-qh5e,,30836589,BLIND,9155744,,complete,,64be94a0212c90a205f394f9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1280x800,1422x740,,Consent form,2,A,,,,,5,,BEGIN,,,,,
2,1690207934709,24/07/2023 14:12:14,1690211534709,1,24/07/2023 16:12:14,135241,8,questionnaire-qh5e,,30836589,BLIND,9155744,,complete,,64be94a0212c90a205f394f9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1280x800,1422x740,,Consent form,2,A,Page 1,11q6dt,1,,response,read-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
3,1690207934709,24/07/2023 14:12:14,1690211534709,1,24/07/2023 16:12:14,135241,8,questionnaire-qh5e,,30836589,BLIND,9155744,,complete,,64be94a0212c90a205f394f9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1280x800,1422x740,,Consent form,2,A,Page 1,11q6dt,1,,response,email-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
4,1690207934710,24/07/2023 14:12:14,1690211534710,1,24/07/2023 16:12:14,135241,8,questionnaire-qh5e,,30836589,BLIND,9155744,,complete,,64be94a0212c90a205f394f9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1280x800,1422x740,,Consent form,2,A,Page 1,11q6dt,1,,response,withdraw-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
5,1690207934710,24/07/2023 14:12:14,1690211534710,1,24/07/2023 16:12:14,135241,8,questionnaire-qh5e,,30836589,BLIND,9155744,,complete,,64be94a0212c90a205f394f9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1280x800,1422x740,,Consent form,2,A,Page 1,11q6dt,1,,response,access-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
6,1690207934710,24/07/2023 14:12:14,1690211534710,1,24/07/2023 16:12:14,135241,8,questionnaire-qh5e,,30836589,BLIND,9155744,,complete,,64be94a0212c90a205f394f9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1280x800,1422x740,,Consent form,2,A,Page 1,11q6dt,1,,response,sharing-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
7,1690207934710,24/07/2023 14:12:14,1690211534710,1,24/07/2023 16:12:14,135241,8,questionnaire-qh5e,,30836589,BLIND,9155744,,complete,,64be94a0212c90a205f394f9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1280x800,1422x740,,Consent form,2,A,Page 1,11q6dt,1,,response,participation-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
8,1690207934710,24/07/2023 14:12:14,1690211534710,1,24/07/2023 16:12:14,135241,8,questionnaire-qh5e,,30836589,BLIND,9155744,,complete,,64be94a0212c90a205f394f9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1280x800,1422x740,,Consent form,2,A,,,,,5,,END,,,,,
1,1690208297826,24/07/2023 14:18:17,1690211897826,1,24/07/2023 16:18:17,135241,8,questionnaire-qh5e,,30836874,BLIND,9155822,,complete,,64be95ff306c3cd91de158dc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1920x1200,1792x989,,Consent form,2,A,,,,,5,,BEGIN,,,,,
2,1690208310597,24/07/2023 14:18:30,1690211910597,1,24/07/2023 16:18:30,135241,8,questionnaire-qh5e,,30836874,BLIND,9155822,,complete,,64be95ff306c3cd91de158dc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1920x1200,1792x989,,Consent form,2,A,Page 1,11q6dt,1,,response,read-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
3,1690208310598,24/07/2023 14:18:30,1690211910598,1,24/07/2023 16:18:30,135241,8,questionnaire-qh5e,,30836874,BLIND,9155822,,complete,,64be95ff306c3cd91de158dc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1920x1200,1792x989,,Consent form,2,A,Page 1,11q6dt,1,,response,email-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
4,1690208310598,24/07/2023 14:18:30,1690211910598,1,24/07/2023 16:18:30,135241,8,questionnaire-qh5e,,30836874,BLIND,9155822,,complete,,64be95ff306c3cd91de158dc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1920x1200,1792x989,,Consent form,2,A,Page 1,11q6dt,1,,response,withdraw-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
5,1690208310598,24/07/2023 14:18:30,1690211910598,1,24/07/2023 16:18:30,135241,8,questionnaire-qh5e,,30836874,BLIND,9155822,,complete,,64be95ff306c3cd91de158dc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1920x1200,1792x989,,Consent form,2,A,Page 1,11q6dt,1,,response,access-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
6,1690208310599,24/07/2023 14:18:30,1690211910599,1,24/07/2023 16:18:30,135241,8,questionnaire-qh5e,,30836874,BLIND,9155822,,complete,,64be95ff306c3cd91de158dc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1920x1200,1792x989,,Consent form,2,A,Page 1,11q6dt,1,,response,sharing-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
7,1690208310599,24/07/2023 14:18:30,1690211910599,1,24/07/2023 16:18:30,135241,8,questionnaire-qh5e,,30836874,BLIND,9155822,,complete,,64be95ff306c3cd91de158dc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1920x1200,1792x989,,Consent form,2,A,Page 1,11q6dt,1,,response,participation-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
8,1690208310599,24/07/2023 14:18:30,1690211910599,1,24/07/2023 16:18:30,135241,8,questionnaire-qh5e,,30836874,BLIND,9155822,,complete,,64be95ff306c3cd91de158dc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1920x1200,1792x989,,Consent form,2,A,,,,,5,,END,,,,,
1,1690208481375,24/07/2023 14:21:21,1690212081375,1,24/07/2023 16:21:21,135241,8,questionnaire-qh5e,,30836928,BLIND,9155842,,complete,,64be92c1493cf989c71dc76f,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x714,,Consent form,2,A,,,,,5,,BEGIN,,,,,
2,1690208490622,24/07/2023 14:21:30,1690212090622,1,24/07/2023 16:21:30,135241,8,questionnaire-qh5e,,30836928,BLIND,9155842,,complete,,64be92c1493cf989c71dc76f,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x714,,Consent form,2,A,Page 1,11q6dt,1,,response,read-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
3,1690208490622,24/07/2023 14:21:30,1690212090622,1,24/07/2023 16:21:30,135241,8,questionnaire-qh5e,,30836928,BLIND,9155842,,complete,,64be92c1493cf989c71dc76f,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x714,,Consent form,2,A,Page 1,11q6dt,1,,response,email-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
4,1690208490622,24/07/2023 14:21:30,1690212090622,1,24/07/2023 16:21:30,135241,8,questionnaire-qh5e,,30836928,BLIND,9155842,,complete,,64be92c1493cf989c71dc76f,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x714,,Consent form,2,A,Page 1,11q6dt,1,,response,withdraw-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
5,1690208490622,24/07/2023 14:21:30,1690212090622,1,24/07/2023 16:21:30,135241,8,questionnaire-qh5e,,30836928,BLIND,9155842,,complete,,64be92c1493cf989c71dc76f,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x714,,Consent form,2,A,Page 1,11q6dt,1,,response,access-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
6,1690208490623,24/07/2023 14:21:30,1690212090623,1,24/07/2023 16:21:30,135241,8,questionnaire-qh5e,,30836928,BLIND,9155842,,complete,,64be92c1493cf989c71dc76f,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x714,,Consent form,2,A,Page 1,11q6dt,1,,response,sharing-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
7,1690208490623,24/07/2023 14:21:30,1690212090623,1,24/07/2023 16:21:30,135241,8,questionnaire-qh5e,,30836928,BLIND,9155842,,complete,,64be92c1493cf989c71dc76f,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x714,,Consent form,2,A,Page 1,11q6dt,1,,response,participation-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
8,1690208490623,24/07/2023 14:21:30,1690212090623,1,24/07/2023 16:21:30,135241,8,questionnaire-qh5e,,30836928,BLIND,9155842,,complete,,64be92c1493cf989c71dc76f,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x714,,Consent form,2,A,,,,,5,,END,,,,,
1,1690208817375,24/07/2023 14:26:57,1690212417375,1,24/07/2023 16:26:57,135241,8,questionnaire-qh5e,,30837058,BLIND,9155879,,complete,,64be9812514d9c04699418c6,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x720,1280x595,,Consent form,2,A,,,,,5,,BEGIN,,,,,
2,1690208832940,24/07/2023 14:27:12,1690212432940,1,24/07/2023 16:27:12,135241,8,questionnaire-qh5e,,30837058,BLIND,9155879,,complete,,64be9812514d9c04699418c6,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x720,1280x595,,Consent form,2,A,Page 1,11q6dt,1,,response,read-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
3,1690208832940,24/07/2023 14:27:12,1690212432940,1,24/07/2023 16:27:12,135241,8,questionnaire-qh5e,,30837058,BLIND,9155879,,complete,,64be9812514d9c04699418c6,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x720,1280x595,,Consent form,2,A,Page 1,11q6dt,1,,response,email-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
4,1690208832941,24/07/2023 14:27:12,1690212432941,1,24/07/2023 16:27:12,135241,8,questionnaire-qh5e,,30837058,BLIND,9155879,,complete,,64be9812514d9c04699418c6,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x720,1280x595,,Consent form,2,A,Page 1,11q6dt,1,,response,withdraw-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
5,1690208832941,24/07/2023 14:27:12,1690212432941,1,24/07/2023 16:27:12,135241,8,questionnaire-qh5e,,30837058,BLIND,9155879,,complete,,64be9812514d9c04699418c6,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x720,1280x595,,Consent form,2,A,Page 1,11q6dt,1,,response,access-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
6,1690208832942,24/07/2023 14:27:12,1690212432942,1,24/07/2023 16:27:12,135241,8,questionnaire-qh5e,,30837058,BLIND,9155879,,complete,,64be9812514d9c04699418c6,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x720,1280x595,,Consent form,2,A,Page 1,11q6dt,1,,response,sharing-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
7,1690208832942,24/07/2023 14:27:12,1690212432942,1,24/07/2023 16:27:12,135241,8,questionnaire-qh5e,,30837058,BLIND,9155879,,complete,,64be9812514d9c04699418c6,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x720,1280x595,,Consent form,2,A,Page 1,11q6dt,1,,response,participation-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
8,1690208832943,24/07/2023 14:27:12,1690212432943,1,24/07/2023 16:27:12,135241,8,questionnaire-qh5e,,30837058,BLIND,9155879,,complete,,64be9812514d9c04699418c6,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x720,1280x595,,Consent form,2,A,,,,,5,,END,,,,,
1,1690208849424,24/07/2023 14:27:29,1690212449424,1,24/07/2023 16:27:29,135241,8,questionnaire-qh5e,,30837074,BLIND,9155878,,complete,,64be980f61a39411a78a38a9,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1920x963,,Consent form,2,A,,,,,5,,BEGIN,,,,,
2,1690208875424,24/07/2023 14:27:55,1690212475424,1,24/07/2023 16:27:55,135241,8,questionnaire-qh5e,,30837074,BLIND,9155878,,complete,,64be980f61a39411a78a38a9,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1920x963,,Consent form,2,A,Page 1,11q6dt,1,,response,read-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
3,1690208875424,24/07/2023 14:27:55,1690212475424,1,24/07/2023 16:27:55,135241,8,questionnaire-qh5e,,30837074,BLIND,9155878,,complete,,64be980f61a39411a78a38a9,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1920x963,,Consent form,2,A,Page 1,11q6dt,1,,response,email-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
4,1690208875424,24/07/2023 14:27:55,1690212475424,1,24/07/2023 16:27:55,135241,8,questionnaire-qh5e,,30837074,BLIND,9155878,,complete,,64be980f61a39411a78a38a9,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1920x963,,Consent form,2,A,Page 1,11q6dt,1,,response,withdraw-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
5,1690208875425,24/07/2023 14:27:55,1690212475425,1,24/07/2023 16:27:55,135241,8,questionnaire-qh5e,,30837074,BLIND,9155878,,complete,,64be980f61a39411a78a38a9,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1920x963,,Consent form,2,A,Page 1,11q6dt,1,,response,access-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
6,1690208875425,24/07/2023 14:27:55,1690212475425,1,24/07/2023 16:27:55,135241,8,questionnaire-qh5e,,30837074,BLIND,9155878,,complete,,64be980f61a39411a78a38a9,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1920x963,,Consent form,2,A,Page 1,11q6dt,1,,response,sharing-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
7,1690208875426,24/07/2023 14:27:55,1690212475426,1,24/07/2023 16:27:55,135241,8,questionnaire-qh5e,,30837074,BLIND,9155878,,complete,,64be980f61a39411a78a38a9,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1920x963,,Consent form,2,A,Page 1,11q6dt,1,,response,participation-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
8,1690208875426,24/07/2023 14:27:55,1690212475426,1,24/07/2023 16:27:55,135241,8,questionnaire-qh5e,,30837074,BLIND,9155878,,complete,,64be980f61a39411a78a38a9,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1920x963,,Consent form,2,A,,,,,5,,END,,,,,
1,1690209249482,24/07/2023 14:34:09,1690212849482,1,24/07/2023 16:34:09,135241,8,questionnaire-qh5e,,30837225,BLIND,9155927,,complete,,64be99cbd756a9f0c81c6d41,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x821,,Consent form,2,A,,,,,5,,BEGIN,,,,,
2,1690209263954,24/07/2023 14:34:23,1690212863954,1,24/07/2023 16:34:23,135241,8,questionnaire-qh5e,,30837225,BLIND,9155927,,complete,,64be99cbd756a9f0c81c6d41,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x821,,Consent form,2,A,Page 1,11q6dt,1,,response,read-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
3,1690209263954,24/07/2023 14:34:23,1690212863954,1,24/07/2023 16:34:23,135241,8,questionnaire-qh5e,,30837225,BLIND,9155927,,complete,,64be99cbd756a9f0c81c6d41,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x821,,Consent form,2,A,Page 1,11q6dt,1,,response,email-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
4,1690209263955,24/07/2023 14:34:23,1690212863955,1,24/07/2023 16:34:23,135241,8,questionnaire-qh5e,,30837225,BLIND,9155927,,complete,,64be99cbd756a9f0c81c6d41,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x821,,Consent form,2,A,Page 1,11q6dt,1,,response,withdraw-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
5,1690209263955,24/07/2023 14:34:23,1690212863955,1,24/07/2023 16:34:23,135241,8,questionnaire-qh5e,,30837225,BLIND,9155927,,complete,,64be99cbd756a9f0c81c6d41,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x821,,Consent form,2,A,Page 1,11q6dt,1,,response,access-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
6,1690209263955,24/07/2023 14:34:23,1690212863955,1,24/07/2023 16:34:23,135241,8,questionnaire-qh5e,,30837225,BLIND,9155927,,complete,,64be99cbd756a9f0c81c6d41,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x821,,Consent form,2,A,Page 1,11q6dt,1,,response,sharing-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
7,1690209263956,24/07/2023 14:34:23,1690212863956,1,24/07/2023 16:34:23,135241,8,questionnaire-qh5e,,30837225,BLIND,9155927,,complete,,64be99cbd756a9f0c81c6d41,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x821,,Consent form,2,A,Page 1,11q6dt,1,,response,participation-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
8,1690209263957,24/07/2023 14:34:23,1690212863957,1,24/07/2023 16:34:23,135241,8,questionnaire-qh5e,,30837225,BLIND,9155927,,complete,,64be99cbd756a9f0c81c6d41,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x821,,Consent form,2,A,,,,,5,,END,,,,,
1,1690209239601,24/07/2023 14:33:59,1690212839601,1,24/07/2023 16:33:59,135241,8,questionnaire-qh5e,,30837231,BLIND,9155930,,complete,,64be99d09da1a5a624b8e88f,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,834x1194,1194x727,,Consent form,2,A,,,,,5,,BEGIN,,,,,
2,1690209247658,24/07/2023 14:34:07,1690212847658,1,24/07/2023 16:34:07,135241,8,questionnaire-qh5e,,30837231,BLIND,9155930,,complete,,64be99d09da1a5a624b8e88f,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,834x1194,1194x727,,Consent form,2,A,Page 1,11q6dt,1,,response,read-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
3,1690209247658,24/07/2023 14:34:07,1690212847658,1,24/07/2023 16:34:07,135241,8,questionnaire-qh5e,,30837231,BLIND,9155930,,complete,,64be99d09da1a5a624b8e88f,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,834x1194,1194x727,,Consent form,2,A,Page 1,11q6dt,1,,response,email-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
4,1690209247658,24/07/2023 14:34:07,1690212847658,1,24/07/2023 16:34:07,135241,8,questionnaire-qh5e,,30837231,BLIND,9155930,,complete,,64be99d09da1a5a624b8e88f,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,834x1194,1194x727,,Consent form,2,A,Page 1,11q6dt,1,,response,withdraw-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
